"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 05 14:03:54 GMT 2024","Tue Nov 05 14:03:55 GMT 2024","339","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testValidarChecagemAutorizacaoComSucesso","testValidarChecagemAutorizacaoComSucesso()","CE-01 Validar checagem de autorização com credenciais válidas"
"passed","Tue Nov 05 14:03:53 GMT 2024","Tue Nov 05 14:03:53 GMT 2024","258","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComSenhaVazio","testLoginComSenhaVazio()","CE-06 Tentar login com campo senha vazio"
"passed","Tue Nov 05 14:03:52 GMT 2024","Tue Nov 05 14:03:53 GMT 2024","526","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testValidarLoginComSucesso","testValidarLoginComSucesso()","CE-01 Validar login com credenciais válidas"
"passed","Tue Nov 05 14:03:11 GMT 2024","Tue Nov 05 14:03:12 GMT 2024","1374","","Endpoint de Listar todos os livros","","org.restassured.bookstore.test.BookTest","testValidarContratoListBooks","testValidarContratoListBooks()","CE-00 Validar contrato de listar livros"
"passed","Tue Nov 05 14:03:53 GMT 2024","Tue Nov 05 14:03:54 GMT 2024","538","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComSenhaInvalida","testLoginComSenhaInvalida()","CE-03 Tentar login com senha inválida"
"passed","Tue Nov 05 14:03:46 GMT 2024","Tue Nov 05 14:03:51 GMT 2024","5007","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testRegistroComUsernameVazio","testRegistroComUsernameVazio()","CE-02 Tentar registro com campo username vazio"
"passed","Tue Nov 05 14:03:08 GMT 2024","Tue Nov 05 14:03:11 GMT 2024","3351","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testValidarContratoLogin","testValidarContratoLogin()","CE-00 Validar contrato de login"
"passed","Tue Nov 05 14:03:51 GMT 2024","Tue Nov 05 14:03:52 GMT 2024","285","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testRegistroComSenhaVazia","testRegistroComSenhaVazia()","CE-03 Tentar registro com campo senha vazio"
"passed","Tue Nov 05 14:03:51 GMT 2024","Tue Nov 05 14:03:51 GMT 2024","649","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testValidarRegistroComSucesso","testValidarRegistroComSucesso()","CE-01 Validar registro com credenciais válidas"
"passed","Tue Nov 05 14:03:55 GMT 2024","Tue Nov 05 14:03:55 GMT 2024","418","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoDadosInvalidos","testChecarAutorizacaoDadosInvalidos()","CE-02 Tentar checar autorização com username e senha inválidos"
"passed","Tue Nov 05 14:03:56 GMT 2024","Tue Nov 05 14:03:56 GMT 2024","404","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoPasswordInvalido","testChecarAutorizacaoPasswordInvalido()","CE-04 Tentar checar autorização com senha inválida"
"passed","Tue Nov 05 14:03:54 GMT 2024","Tue Nov 05 14:03:54 GMT 2024","255","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComUsernameVazio","testLoginComUsernameVazio()","CE-05 Tentar login com campo username vazio"
"passed","Tue Nov 05 14:03:55 GMT 2024","Tue Nov 05 14:03:56 GMT 2024","395","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoUsernameInvalido","testChecarAutorizacaoUsernameInvalido()","CE-03 Tentar checar autorização com username inválido"
"passed","Tue Nov 05 14:03:52 GMT 2024","Tue Nov 05 14:03:52 GMT 2024","686","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComUsernameInvalida","testLoginComUsernameInvalida()","CE-04 Tentar login com username inválido"
"passed","Tue Nov 05 14:03:56 GMT 2024","Tue Nov 05 14:03:57 GMT 2024","844","","Endpoint de Listar todos os livros","","org.restassured.bookstore.test.BookTest","testValidarListarTodosLivrosComSucesso","testValidarListarTodosLivrosComSucesso()","CE-01 Validar listar todos os livros"
"passed","Tue Nov 05 14:03:54 GMT 2024","Tue Nov 05 14:03:54 GMT 2024","525","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComDadosInvalidos","testLoginComDadosInvalidos()","CE-02 Tentar login com username e senha inválidos"
