"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 30 00:25:49 GMT 2024","Mon Sep 30 00:25:50 GMT 2024","1217","","org.restassured.bookstore.test.account.CheckAuthorizationTest","","org.restassured.bookstore.test.account.CheckAuthorizationTest","testChecarAutorizacaoDadosInvalidos","testChecarAutorizacaoDadosInvalidos()","CE-02 Tentar checar autorização com username e senha inválidos"
"passed","Mon Sep 30 00:25:15 GMT 2024","Mon Sep 30 00:25:19 GMT 2024","4263","","org.restassured.bookstore.test.account.LoginTest","","org.restassured.bookstore.test.account.LoginTest","testValidarContratoLogin","testValidarContratoLogin()","CE-00 Validar contrato de login"
"passed","Mon Sep 30 00:25:51 GMT 2024","Mon Sep 30 00:25:52 GMT 2024","281","","org.restassured.bookstore.test.account.SignupTest","","org.restassured.bookstore.test.account.SignupTest","testRegistroComSenhaVazia","testRegistroComSenhaVazia()","CE-03 Tentar registro com campo senha vazio"
"passed","Mon Sep 30 00:25:50 GMT 2024","Mon Sep 30 00:25:51 GMT 2024","396","","org.restassured.bookstore.test.account.CheckAuthorizationTest","","org.restassured.bookstore.test.account.CheckAuthorizationTest","testChecarAutorizacaoPasswordInvalido","testChecarAutorizacaoPasswordInvalido()","CE-04 Tentar checar autorização com senha inválida"
"passed","Mon Sep 30 00:25:51 GMT 2024","Mon Sep 30 00:25:51 GMT 2024","285","","org.restassured.bookstore.test.account.SignupTest","","org.restassured.bookstore.test.account.SignupTest","testRegistroComUsernameVazio","testRegistroComUsernameVazio()","CE-02 Tentar registro com campo username vazio"
"passed","Mon Sep 30 00:26:16 GMT 2024","Mon Sep 30 00:26:16 GMT 2024","719","","org.restassured.bookstore.test.account.LoginTest","","org.restassured.bookstore.test.account.LoginTest","testValidarLoginComSucesso","testValidarLoginComSucesso()","CE-01 Validar login com credenciais válidas"
"passed","Mon Sep 30 00:25:54 GMT 2024","Mon Sep 30 00:25:54 GMT 2024","274","","org.restassured.bookstore.test.account.LoginTest","","org.restassured.bookstore.test.account.LoginTest","testLoginComUsernameVazio","testLoginComUsernameVazio()","CE-05 Tentar login com campo username vazio"
"passed","Mon Sep 30 00:26:15 GMT 2024","Mon Sep 30 00:26:16 GMT 2024","801","","org.restassured.bookstore.test.account.SignupTest","","org.restassured.bookstore.test.account.SignupTest","testValidarRegistroComSucesso","testValidarRegistroComSucesso()","CE-01 Validar registro com credenciais válidas"
"passed","Mon Sep 30 00:25:52 GMT 2024","Mon Sep 30 00:25:52 GMT 2024","561","","org.restassured.bookstore.test.account.LoginTest","","org.restassured.bookstore.test.account.LoginTest","testLoginComUsernameInvalida","testLoginComUsernameInvalida()","CE-04 Tentar login com username inválido"
"passed","Mon Sep 30 00:25:50 GMT 2024","Mon Sep 30 00:25:50 GMT 2024","386","","org.restassured.bookstore.test.account.CheckAuthorizationTest","","org.restassured.bookstore.test.account.CheckAuthorizationTest","testChecarAutorizacaoUsernameInvalido","testChecarAutorizacaoUsernameInvalido()","CE-03 Tentar checar autorização com username inválido"
"passed","Mon Sep 30 00:26:08 GMT 2024","Mon Sep 30 00:26:15 GMT 2024","6854","","org.restassured.bookstore.test.account.CheckAuthorizationTest","","org.restassured.bookstore.test.account.CheckAuthorizationTest","testValidarChecagemAutorizacaoComSucesso","testValidarChecagemAutorizacaoComSucesso()","CE-01 Validar checagem de autorização com credenciais válidas"
"passed","Mon Sep 30 00:25:53 GMT 2024","Mon Sep 30 00:25:54 GMT 2024","538","","org.restassured.bookstore.test.account.LoginTest","","org.restassured.bookstore.test.account.LoginTest","testLoginComSenhaInvalida","testLoginComSenhaInvalida()","CE-03 Tentar login com senha inválida"
"passed","Mon Sep 30 00:25:53 GMT 2024","Mon Sep 30 00:25:53 GMT 2024","273","","org.restassured.bookstore.test.account.LoginTest","","org.restassured.bookstore.test.account.LoginTest","testLoginComSenhaVazio","testLoginComSenhaVazio()","CE-06 Tentar login com campo senha vazio"
"passed","Mon Sep 30 00:25:54 GMT 2024","Mon Sep 30 00:25:54 GMT 2024","510","","org.restassured.bookstore.test.account.LoginTest","","org.restassured.bookstore.test.account.LoginTest","testLoginComDadosInvalidos","testLoginComDadosInvalidos()","CE-02 Tentar login com username e senha inválidos"
