"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 01 21:53:25 GMT 2024","Fri Nov 01 21:53:26 GMT 2024","699","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testValidarRegistroComSucesso","testValidarRegistroComSucesso()","CE-01 Validar registro com credenciais válidas"
"passed","Fri Nov 01 21:53:30 GMT 2024","Fri Nov 01 21:53:30 GMT 2024","458","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoUsernameInvalido","testChecarAutorizacaoUsernameInvalido()","CE-03 Tentar checar autorização com username inválido"
"passed","Fri Nov 01 21:53:22 GMT 2024","Fri Nov 01 21:53:25 GMT 2024","3091","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testRegistroComUsernameVazio","testRegistroComUsernameVazio()","CE-02 Tentar registro com campo username vazio"
"passed","Fri Nov 01 21:53:28 GMT 2024","Fri Nov 01 21:53:29 GMT 2024","1019","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testValidarLoginComSucesso","testValidarLoginComSucesso()","CE-01 Validar login com credenciais válidas"
"passed","Fri Nov 01 21:53:00 GMT 2024","Fri Nov 01 21:53:01 GMT 2024","1087","","Endpoint de Listar todos os livros","","org.restassured.bookstore.test.BookTest","testValidarContratoListBooks","testValidarContratoListBooks()","CE-00 Validar contrato de listar livros"
"passed","Fri Nov 01 21:53:27 GMT 2024","Fri Nov 01 21:53:28 GMT 2024","274","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComSenhaVazio","testLoginComSenhaVazio()","CE-06 Tentar login com campo senha vazio"
"passed","Fri Nov 01 21:53:31 GMT 2024","Fri Nov 01 21:53:31 GMT 2024","802","","Endpoint de Listar todos os livros","","org.restassured.bookstore.test.BookTest","testValidarListarTodosLivrosComSucesso","testValidarListarTodosLivrosComSucesso()","CE-01 Validar listar todos os livros"
"passed","Fri Nov 01 21:53:28 GMT 2024","Fri Nov 01 21:53:28 GMT 2024","514","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComSenhaInvalida","testLoginComSenhaInvalida()","CE-03 Tentar login com senha inválida"
"passed","Fri Nov 01 21:53:26 GMT 2024","Fri Nov 01 21:53:26 GMT 2024","286","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testRegistroComSenhaVazia","testRegistroComSenhaVazia()","CE-03 Tentar registro com campo senha vazio"
"passed","Fri Nov 01 21:53:28 GMT 2024","Fri Nov 01 21:53:29 GMT 2024","529","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComDadosInvalidos","testLoginComDadosInvalidos()","CE-02 Tentar login com username e senha inválidos"
"passed","Fri Nov 01 21:53:29 GMT 2024","Fri Nov 01 21:53:30 GMT 2024","386","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoDadosInvalidos","testChecarAutorizacaoDadosInvalidos()","CE-02 Tentar checar autorização com username e senha inválidos"
"passed","Fri Nov 01 21:53:26 GMT 2024","Fri Nov 01 21:53:27 GMT 2024","630","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComUsernameInvalida","testLoginComUsernameInvalida()","CE-04 Tentar login com username inválido"
"passed","Fri Nov 01 21:53:29 GMT 2024","Fri Nov 01 21:53:29 GMT 2024","257","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComUsernameVazio","testLoginComUsernameVazio()","CE-05 Tentar login com campo username vazio"
"passed","Fri Nov 01 21:53:29 GMT 2024","Fri Nov 01 21:53:30 GMT 2024","538","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testValidarChecagemAutorizacaoComSucesso","testValidarChecagemAutorizacaoComSucesso()","CE-01 Validar checagem de autorização com credenciais válidas"
"passed","Fri Nov 01 21:52:57 GMT 2024","Fri Nov 01 21:53:00 GMT 2024","3371","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testValidarContratoLogin","testValidarContratoLogin()","CE-00 Validar contrato de login"
"passed","Fri Nov 01 21:53:30 GMT 2024","Fri Nov 01 21:53:31 GMT 2024","363","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoPasswordInvalido","testChecarAutorizacaoPasswordInvalido()","CE-04 Tentar checar autorização com senha inválida"
