"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 05 09:52:00 GMT 2024","Tue Nov 05 09:52:00 GMT 2024","623","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoUsernameInvalido","testChecarAutorizacaoUsernameInvalido()","CE-03 Tentar checar autorização com username inválido"
"passed","Tue Nov 05 09:52:00 GMT 2024","Tue Nov 05 09:52:01 GMT 2024","608","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoPasswordInvalido","testChecarAutorizacaoPasswordInvalido()","CE-04 Tentar checar autorização com senha inválida"
"passed","Tue Nov 05 09:51:59 GMT 2024","Tue Nov 05 09:51:59 GMT 2024","531","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testValidarChecagemAutorizacaoComSucesso","testValidarChecagemAutorizacaoComSucesso()","CE-01 Validar checagem de autorização com credenciais válidas"
"passed","Tue Nov 05 09:51:57 GMT 2024","Tue Nov 05 09:51:58 GMT 2024","729","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComDadosInvalidos","testLoginComDadosInvalidos()","CE-02 Tentar login com username e senha inválidos"
"passed","Tue Nov 05 09:51:53 GMT 2024","Tue Nov 05 09:51:54 GMT 2024","930","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testValidarRegistroComSucesso","testValidarRegistroComSucesso()","CE-01 Validar registro com credenciais válidas"
"passed","Tue Nov 05 09:51:55 GMT 2024","Tue Nov 05 09:51:56 GMT 2024","849","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testValidarLoginComSucesso","testValidarLoginComSucesso()","CE-01 Validar login com credenciais válidas"
"passed","Tue Nov 05 09:51:57 GMT 2024","Tue Nov 05 09:51:57 GMT 2024","800","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComSenhaInvalida","testLoginComSenhaInvalida()","CE-03 Tentar login com senha inválida"
"passed","Tue Nov 05 09:51:24 GMT 2024","Tue Nov 05 09:51:25 GMT 2024","1061","","Endpoint de Listar todos os livros","","org.restassured.bookstore.test.BookTest","testValidarContratoListBooks","testValidarContratoListBooks()","CE-00 Validar contrato de listar livros"
"passed","Tue Nov 05 09:52:01 GMT 2024","Tue Nov 05 09:52:02 GMT 2024","1241","","Endpoint de Listar todos os livros","","org.restassured.bookstore.test.BookTest","testValidarListarTodosLivrosComSucesso","testValidarListarTodosLivrosComSucesso()","CE-01 Validar listar todos os livros"
"passed","Tue Nov 05 09:51:59 GMT 2024","Tue Nov 05 09:52:00 GMT 2024","619","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoDadosInvalidos","testChecarAutorizacaoDadosInvalidos()","CE-02 Tentar checar autorização com username e senha inválidos"
"passed","Tue Nov 05 09:51:58 GMT 2024","Tue Nov 05 09:51:59 GMT 2024","466","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComUsernameVazio","testLoginComUsernameVazio()","CE-05 Tentar login com campo username vazio"
"passed","Tue Nov 05 09:51:50 GMT 2024","Tue Nov 05 09:51:53 GMT 2024","3292","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testRegistroComUsernameVazio","testRegistroComUsernameVazio()","CE-02 Tentar registro com campo username vazio"
"passed","Tue Nov 05 09:51:56 GMT 2024","Tue Nov 05 09:51:57 GMT 2024","465","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComSenhaVazio","testLoginComSenhaVazio()","CE-06 Tentar login com campo senha vazio"
"passed","Tue Nov 05 09:51:54 GMT 2024","Tue Nov 05 09:51:54 GMT 2024","487","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testRegistroComSenhaVazia","testRegistroComSenhaVazia()","CE-03 Tentar registro com campo senha vazio"
"passed","Tue Nov 05 09:51:54 GMT 2024","Tue Nov 05 09:51:55 GMT 2024","849","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComUsernameInvalida","testLoginComUsernameInvalida()","CE-04 Tentar login com username inválido"
"passed","Tue Nov 05 09:51:20 GMT 2024","Tue Nov 05 09:51:24 GMT 2024","3198","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testValidarContratoLogin","testValidarContratoLogin()","CE-00 Validar contrato de login"
