"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 20 21:53:25 GMT 2024","Sun Oct 20 21:53:26 GMT 2024","384","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoPasswordInvalido","testChecarAutorizacaoPasswordInvalido()","CE-04 Tentar checar autorização com senha inválida"
"passed","Sun Oct 20 21:53:24 GMT 2024","Sun Oct 20 21:53:24 GMT 2024","271","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComUsernameVazio","testLoginComUsernameVazio()","CE-05 Tentar login com campo username vazio"
"passed","Sun Oct 20 21:53:24 GMT 2024","Sun Oct 20 21:53:25 GMT 2024","395","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoDadosInvalidos","testChecarAutorizacaoDadosInvalidos()","CE-02 Tentar checar autorização com username e senha inválidos"
"passed","Sun Oct 20 21:53:23 GMT 2024","Sun Oct 20 21:53:23 GMT 2024","570","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComSenhaInvalida","testLoginComSenhaInvalida()","CE-03 Tentar login com senha inválida"
"passed","Sun Oct 20 21:53:22 GMT 2024","Sun Oct 20 21:53:22 GMT 2024","538","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testValidarLoginComSucesso","testValidarLoginComSucesso()","CE-01 Validar login com credenciais válidas"
"passed","Sun Oct 20 21:53:22 GMT 2024","Sun Oct 20 21:53:23 GMT 2024","278","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComSenhaVazio","testLoginComSenhaVazio()","CE-06 Tentar login com campo senha vazio"
"passed","Sun Oct 20 21:53:17 GMT 2024","Sun Oct 20 21:53:20 GMT 2024","3677","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testRegistroComUsernameVazio","testRegistroComUsernameVazio()","CE-02 Tentar registro com campo username vazio"
"passed","Sun Oct 20 21:53:26 GMT 2024","Sun Oct 20 21:53:26 GMT 2024","812","","Endpoint de Listar todos os livros","","org.restassured.bookstore.test.BookTest","testValidarListarTodosLivrosComSucesso","testValidarListarTodosLivrosComSucesso()","CE-01 Validar listar todos os livros"
"passed","Sun Oct 20 21:53:24 GMT 2024","Sun Oct 20 21:53:24 GMT 2024","343","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testValidarChecagemAutorizacaoComSucesso","testValidarChecagemAutorizacaoComSucesso()","CE-01 Validar checagem de autorização com credenciais válidas"
"passed","Sun Oct 20 21:53:21 GMT 2024","Sun Oct 20 21:53:22 GMT 2024","641","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComUsernameInvalida","testLoginComUsernameInvalida()","CE-04 Tentar login com username inválido"
"passed","Sun Oct 20 21:53:20 GMT 2024","Sun Oct 20 21:53:21 GMT 2024","628","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testValidarRegistroComSucesso","testValidarRegistroComSucesso()","CE-01 Validar registro com credenciais válidas"
"passed","Sun Oct 20 21:53:25 GMT 2024","Sun Oct 20 21:53:25 GMT 2024","402","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoUsernameInvalido","testChecarAutorizacaoUsernameInvalido()","CE-03 Tentar checar autorização com username inválido"
"passed","Sun Oct 20 21:53:23 GMT 2024","Sun Oct 20 21:53:24 GMT 2024","606","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComDadosInvalidos","testLoginComDadosInvalidos()","CE-02 Tentar login com username e senha inválidos"
"passed","Sun Oct 20 21:52:55 GMT 2024","Sun Oct 20 21:52:56 GMT 2024","937","","Endpoint de Listar todos os livros","","org.restassured.bookstore.test.BookTest","testValidarContratoListBooks","testValidarContratoListBooks()","CE-00 Validar contrato de listar livros"
"passed","Sun Oct 20 21:53:21 GMT 2024","Sun Oct 20 21:53:21 GMT 2024","295","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testRegistroComSenhaVazia","testRegistroComSenhaVazia()","CE-03 Tentar registro com campo senha vazio"
"passed","Sun Oct 20 21:52:52 GMT 2024","Sun Oct 20 21:52:55 GMT 2024","3283","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testValidarContratoLogin","testValidarContratoLogin()","CE-00 Validar contrato de login"
