"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 14 09:52:09 GMT 2024","Mon Oct 14 09:52:10 GMT 2024","286","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testRegistroComUsernameVazio","testRegistroComUsernameVazio()","CE-02 Tentar registro com campo username vazio"
"passed","Mon Oct 14 09:52:11 GMT 2024","Mon Oct 14 09:52:16 GMT 2024","4831","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testValidarChecagemAutorizacaoComSucesso","testValidarChecagemAutorizacaoComSucesso()","CE-01 Validar checagem de autorização com credenciais válidas"
"passed","Mon Oct 14 09:51:34 GMT 2024","Mon Oct 14 09:51:37 GMT 2024","2999","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testValidarContratoLogin","testValidarContratoLogin()","CE-00 Validar contrato de login"
"passed","Mon Oct 14 09:52:05 GMT 2024","Mon Oct 14 09:52:06 GMT 2024","403","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoUsernameInvalido","testChecarAutorizacaoUsernameInvalido()","CE-03 Tentar checar autorização com username inválido"
"passed","Mon Oct 14 09:52:08 GMT 2024","Mon Oct 14 09:52:09 GMT 2024","554","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComDadosInvalidos","testLoginComDadosInvalidos()","CE-02 Tentar login com username e senha inválidos"
"passed","Mon Oct 14 09:52:06 GMT 2024","Mon Oct 14 09:52:06 GMT 2024","401","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoPasswordInvalido","testChecarAutorizacaoPasswordInvalido()","CE-04 Tentar checar autorização com senha inválida"
"passed","Mon Oct 14 09:52:18 GMT 2024","Mon Oct 14 09:52:20 GMT 2024","1941","","Endpoint de Listar todos os livros","","org.restassured.bookstore.test.BookTest","testValidarListarTodosLivrosComSucesso","testValidarListarTodosLivrosComSucesso()","CE-01 Validar listar todos os livros"
"passed","Mon Oct 14 09:51:37 GMT 2024","Mon Oct 14 09:51:39 GMT 2024","1257","","Endpoint de Listar todos os livros","","org.restassured.bookstore.test.BookTest","testValidarContratoListBooks","testValidarContratoListBooks()","CE-00 Validar contrato de listar livros"
"passed","Mon Oct 14 09:52:06 GMT 2024","Mon Oct 14 09:52:07 GMT 2024","599","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComUsernameInvalida","testLoginComUsernameInvalida()","CE-04 Tentar login com username inválido"
"passed","Mon Oct 14 09:52:17 GMT 2024","Mon Oct 14 09:52:18 GMT 2024","789","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testValidarRegistroComSucesso","testValidarRegistroComSucesso()","CE-01 Validar registro com credenciais válidas"
"passed","Mon Oct 14 09:52:09 GMT 2024","Mon Oct 14 09:52:09 GMT 2024","273","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComUsernameVazio","testLoginComUsernameVazio()","CE-05 Tentar login com campo username vazio"
"passed","Mon Oct 14 09:52:16 GMT 2024","Mon Oct 14 09:52:17 GMT 2024","801","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testValidarLoginComSucesso","testValidarLoginComSucesso()","CE-01 Validar login com credenciais válidas"
"passed","Mon Oct 14 09:52:10 GMT 2024","Mon Oct 14 09:52:10 GMT 2024","276","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testRegistroComSenhaVazia","testRegistroComSenhaVazia()","CE-03 Tentar registro com campo senha vazio"
"passed","Mon Oct 14 09:52:04 GMT 2024","Mon Oct 14 09:52:05 GMT 2024","1363","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoDadosInvalidos","testChecarAutorizacaoDadosInvalidos()","CE-02 Tentar checar autorização com username e senha inválidos"
"passed","Mon Oct 14 09:52:08 GMT 2024","Mon Oct 14 09:52:08 GMT 2024","278","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComSenhaVazio","testLoginComSenhaVazio()","CE-06 Tentar login com campo senha vazio"
"passed","Mon Oct 14 09:52:08 GMT 2024","Mon Oct 14 09:52:08 GMT 2024","556","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComSenhaInvalida","testLoginComSenhaInvalida()","CE-03 Tentar login com senha inválida"
