"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 17 09:51:57 GMT 2024","Thu Oct 17 09:51:57 GMT 2024","387","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoPasswordInvalido","testChecarAutorizacaoPasswordInvalido()","CE-04 Tentar checar autorização com senha inválida"
"passed","Thu Oct 17 09:51:57 GMT 2024","Thu Oct 17 09:51:58 GMT 2024","840","","Endpoint de Listar todos os livros","","org.restassured.bookstore.test.BookTest","testValidarListarTodosLivrosComSucesso","testValidarListarTodosLivrosComSucesso()","CE-01 Validar listar todos os livros"
"failed","Thu Oct 17 09:51:53 GMT 2024","Thu Oct 17 09:51:54 GMT 2024","829","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testValidarLoginComSucesso","testValidarLoginComSucesso()","CE-01 Validar login com credenciais válidas"
"passed","Thu Oct 17 09:51:52 GMT 2024","Thu Oct 17 09:51:52 GMT 2024","680","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testValidarRegistroComSucesso","testValidarRegistroComSucesso()","CE-01 Validar registro com credenciais válidas"
"passed","Thu Oct 17 09:51:54 GMT 2024","Thu Oct 17 09:51:54 GMT 2024","275","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComSenhaVazio","testLoginComSenhaVazio()","CE-06 Tentar login com campo senha vazio"
"passed","Thu Oct 17 09:51:56 GMT 2024","Thu Oct 17 09:51:56 GMT 2024","274","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComUsernameVazio","testLoginComUsernameVazio()","CE-05 Tentar login com campo username vazio"
"passed","Thu Oct 17 09:51:57 GMT 2024","Thu Oct 17 09:51:57 GMT 2024","382","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoUsernameInvalido","testChecarAutorizacaoUsernameInvalido()","CE-03 Tentar checar autorização com username inválido"
"passed","Thu Oct 17 09:51:49 GMT 2024","Thu Oct 17 09:51:52 GMT 2024","2973","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testRegistroComUsernameVazio","testRegistroComUsernameVazio()","CE-02 Tentar registro com campo username vazio"
"passed","Thu Oct 17 09:51:56 GMT 2024","Thu Oct 17 09:51:57 GMT 2024","374","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoDadosInvalidos","testChecarAutorizacaoDadosInvalidos()","CE-02 Tentar checar autorização com username e senha inválidos"
"passed","Thu Oct 17 09:51:54 GMT 2024","Thu Oct 17 09:51:55 GMT 2024","584","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComSenhaInvalida","testLoginComSenhaInvalida()","CE-03 Tentar login com senha inválida"
"passed","Thu Oct 17 09:51:56 GMT 2024","Thu Oct 17 09:51:56 GMT 2024","317","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testValidarChecagemAutorizacaoComSucesso","testValidarChecagemAutorizacaoComSucesso()","CE-01 Validar checagem de autorização com credenciais válidas"
"passed","Thu Oct 17 09:51:52 GMT 2024","Thu Oct 17 09:51:53 GMT 2024","293","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testRegistroComSenhaVazia","testRegistroComSenhaVazia()","CE-03 Tentar registro com campo senha vazio"
"passed","Thu Oct 17 09:51:55 GMT 2024","Thu Oct 17 09:51:56 GMT 2024","706","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComDadosInvalidos","testLoginComDadosInvalidos()","CE-02 Tentar login com username e senha inválidos"
"passed","Thu Oct 17 09:51:27 GMT 2024","Thu Oct 17 09:51:28 GMT 2024","1049","","Endpoint de Listar todos os livros","","org.restassured.bookstore.test.BookTest","testValidarContratoListBooks","testValidarContratoListBooks()","CE-00 Validar contrato de listar livros"
"passed","Thu Oct 17 09:51:53 GMT 2024","Thu Oct 17 09:51:53 GMT 2024","691","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComUsernameInvalida","testLoginComUsernameInvalida()","CE-04 Tentar login com username inválido"
"passed","Thu Oct 17 09:51:23 GMT 2024","Thu Oct 17 09:51:27 GMT 2024","3999","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testValidarContratoLogin","testValidarContratoLogin()","CE-00 Validar contrato de login"
