"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 11 21:53:34 GMT 2024","Fri Oct 11 21:53:34 GMT 2024","450","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComUsernameVazio","testLoginComUsernameVazio()","CE-05 Tentar login com campo username vazio"
"passed","Fri Oct 11 21:53:25 GMT 2024","Fri Oct 11 21:53:29 GMT 2024","3300","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testRegistroComUsernameVazio","testRegistroComUsernameVazio()","CE-02 Tentar registro com campo username vazio"
"passed","Fri Oct 11 21:53:34 GMT 2024","Fri Oct 11 21:53:35 GMT 2024","538","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testValidarChecagemAutorizacaoComSucesso","testValidarChecagemAutorizacaoComSucesso()","CE-01 Validar checagem de autorização com credenciais válidas"
"passed","Fri Oct 11 21:53:36 GMT 2024","Fri Oct 11 21:53:36 GMT 2024","568","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoPasswordInvalido","testChecarAutorizacaoPasswordInvalido()","CE-04 Tentar checar autorização com senha inválida"
"passed","Fri Oct 11 21:53:32 GMT 2024","Fri Oct 11 21:53:32 GMT 2024","474","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComSenhaVazio","testLoginComSenhaVazio()","CE-06 Tentar login com campo senha vazio"
"passed","Fri Oct 11 21:53:33 GMT 2024","Fri Oct 11 21:53:34 GMT 2024","705","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComDadosInvalidos","testLoginComDadosInvalidos()","CE-02 Tentar login com username e senha inválidos"
"passed","Fri Oct 11 21:53:29 GMT 2024","Fri Oct 11 21:53:29 GMT 2024","806","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testValidarRegistroComSucesso","testValidarRegistroComSucesso()","CE-01 Validar registro com credenciais válidas"
"passed","Fri Oct 11 21:53:35 GMT 2024","Fri Oct 11 21:53:35 GMT 2024","580","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoDadosInvalidos","testChecarAutorizacaoDadosInvalidos()","CE-02 Tentar checar autorização com username e senha inválidos"
"passed","Fri Oct 11 21:53:30 GMT 2024","Fri Oct 11 21:53:31 GMT 2024","1018","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComUsernameInvalida","testLoginComUsernameInvalida()","CE-04 Tentar login com username inválido"
"passed","Fri Oct 11 21:53:35 GMT 2024","Fri Oct 11 21:53:36 GMT 2024","584","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoUsernameInvalido","testChecarAutorizacaoUsernameInvalido()","CE-03 Tentar checar autorização com username inválido"
"passed","Fri Oct 11 21:53:29 GMT 2024","Fri Oct 11 21:53:30 GMT 2024","498","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testRegistroComSenhaVazia","testRegistroComSenhaVazia()","CE-03 Tentar registro com campo senha vazio"
"passed","Fri Oct 11 21:53:32 GMT 2024","Fri Oct 11 21:53:33 GMT 2024","705","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComSenhaInvalida","testLoginComSenhaInvalida()","CE-03 Tentar login com senha inválida"
"passed","Fri Oct 11 21:53:36 GMT 2024","Fri Oct 11 21:53:37 GMT 2024","1223","","Endpoint de Listar todos os livros","","org.restassured.bookstore.test.BookTest","testValidarListarTodosLivrosComSucesso","testValidarListarTodosLivrosComSucesso()","CE-01 Validar listar todos os livros"
"passed","Fri Oct 11 21:52:55 GMT 2024","Fri Oct 11 21:52:58 GMT 2024","3284","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testValidarContratoLogin","testValidarContratoLogin()","CE-00 Validar contrato de login"
"passed","Fri Oct 11 21:52:58 GMT 2024","Fri Oct 11 21:52:59 GMT 2024","1249","","Endpoint de Listar todos os livros","","org.restassured.bookstore.test.BookTest","testValidarContratoListBooks","testValidarContratoListBooks()","CE-00 Validar contrato de listar livros"
"passed","Fri Oct 11 21:53:31 GMT 2024","Fri Oct 11 21:53:32 GMT 2024","728","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testValidarLoginComSucesso","testValidarLoginComSucesso()","CE-01 Validar login com credenciais válidas"
