"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 01 09:51:41 GMT 2024","Fri Nov 01 09:51:44 GMT 2024","3372","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testValidarContratoLogin","testValidarContratoLogin()","CE-00 Validar contrato de login"
"passed","Fri Nov 01 09:52:17 GMT 2024","Fri Nov 01 09:52:18 GMT 2024","561","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComDadosInvalidos","testLoginComDadosInvalidos()","CE-02 Tentar login com username e senha inválidos"
"passed","Fri Nov 01 09:52:17 GMT 2024","Fri Nov 01 09:52:17 GMT 2024","552","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComSenhaInvalida","testLoginComSenhaInvalida()","CE-03 Tentar login com senha inválida"
"passed","Fri Nov 01 09:52:10 GMT 2024","Fri Nov 01 09:52:14 GMT 2024","4485","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testRegistroComUsernameVazio","testRegistroComUsernameVazio()","CE-02 Tentar registro com campo username vazio"
"passed","Fri Nov 01 09:52:15 GMT 2024","Fri Nov 01 09:52:16 GMT 2024","633","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComUsernameInvalida","testLoginComUsernameInvalida()","CE-04 Tentar login com username inválido"
"passed","Fri Nov 01 09:52:18 GMT 2024","Fri Nov 01 09:52:18 GMT 2024","332","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testValidarChecagemAutorizacaoComSucesso","testValidarChecagemAutorizacaoComSucesso()","CE-01 Validar checagem de autorização com credenciais válidas"
"passed","Fri Nov 01 09:52:19 GMT 2024","Fri Nov 01 09:52:20 GMT 2024","840","","Endpoint de Listar todos os livros","","org.restassured.bookstore.test.BookTest","testValidarListarTodosLivrosComSucesso","testValidarListarTodosLivrosComSucesso()","CE-01 Validar listar todos os livros"
"passed","Fri Nov 01 09:52:19 GMT 2024","Fri Nov 01 09:52:19 GMT 2024","397","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoUsernameInvalido","testChecarAutorizacaoUsernameInvalido()","CE-03 Tentar checar autorização com username inválido"
"passed","Fri Nov 01 09:51:44 GMT 2024","Fri Nov 01 09:51:46 GMT 2024","1345","","Endpoint de Listar todos os livros","","org.restassured.bookstore.test.BookTest","testValidarContratoListBooks","testValidarContratoListBooks()","CE-00 Validar contrato de listar livros"
"passed","Fri Nov 01 09:52:16 GMT 2024","Fri Nov 01 09:52:16 GMT 2024","575","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testValidarLoginComSucesso","testValidarLoginComSucesso()","CE-01 Validar login com credenciais válidas"
"passed","Fri Nov 01 09:52:14 GMT 2024","Fri Nov 01 09:52:15 GMT 2024","567","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testValidarRegistroComSucesso","testValidarRegistroComSucesso()","CE-01 Validar registro com credenciais válidas"
"passed","Fri Nov 01 09:52:19 GMT 2024","Fri Nov 01 09:52:19 GMT 2024","377","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoPasswordInvalido","testChecarAutorizacaoPasswordInvalido()","CE-04 Tentar checar autorização com senha inválida"
"passed","Fri Nov 01 09:52:16 GMT 2024","Fri Nov 01 09:52:17 GMT 2024","281","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComSenhaVazio","testLoginComSenhaVazio()","CE-06 Tentar login com campo senha vazio"
"passed","Fri Nov 01 09:52:15 GMT 2024","Fri Nov 01 09:52:15 GMT 2024","293","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testRegistroComSenhaVazia","testRegistroComSenhaVazia()","CE-03 Tentar registro com campo senha vazio"
"passed","Fri Nov 01 09:52:18 GMT 2024","Fri Nov 01 09:52:18 GMT 2024","264","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComUsernameVazio","testLoginComUsernameVazio()","CE-05 Tentar login com campo username vazio"
"passed","Fri Nov 01 09:52:18 GMT 2024","Fri Nov 01 09:52:19 GMT 2024","395","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoDadosInvalidos","testChecarAutorizacaoDadosInvalidos()","CE-02 Tentar checar autorização com username e senha inválidos"
