"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 17 21:53:49 GMT 2024","Thu Oct 17 21:53:50 GMT 2024","381","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoPasswordInvalido","testChecarAutorizacaoPasswordInvalido()","CE-04 Tentar checar autorização com senha inválida"
"passed","Thu Oct 17 21:53:49 GMT 2024","Thu Oct 17 21:53:49 GMT 2024","482","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoUsernameInvalido","testChecarAutorizacaoUsernameInvalido()","CE-03 Tentar checar autorização com username inválido"
"passed","Thu Oct 17 21:53:49 GMT 2024","Thu Oct 17 21:53:49 GMT 2024","893","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testValidarLoginComSucesso","testValidarLoginComSucesso()","CE-01 Validar login com credenciais válidas"
"passed","Thu Oct 17 21:53:47 GMT 2024","Thu Oct 17 21:53:47 GMT 2024","528","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComSenhaInvalida","testLoginComSenhaInvalida()","CE-03 Tentar login com senha inválida"
"passed","Thu Oct 17 21:53:21 GMT 2024","Thu Oct 17 21:53:22 GMT 2024","941","","Endpoint de Listar todos os livros","","org.restassured.bookstore.test.BookTest","testValidarContratoListBooks","testValidarContratoListBooks()","CE-00 Validar contrato de listar livros"
"passed","Thu Oct 17 21:53:45 GMT 2024","Thu Oct 17 21:53:45 GMT 2024","289","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testRegistroComSenhaVazia","testRegistroComSenhaVazia()","CE-03 Tentar registro com campo senha vazio"
"passed","Thu Oct 17 21:53:45 GMT 2024","Thu Oct 17 21:53:46 GMT 2024","640","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComUsernameInvalida","testLoginComUsernameInvalida()","CE-04 Tentar login com username inválido"
"passed","Thu Oct 17 21:53:17 GMT 2024","Thu Oct 17 21:53:21 GMT 2024","4573","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testValidarContratoLogin","testValidarContratoLogin()","CE-00 Validar contrato de login"
"passed","Thu Oct 17 21:53:41 GMT 2024","Thu Oct 17 21:53:44 GMT 2024","3123","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testRegistroComUsernameVazio","testRegistroComUsernameVazio()","CE-02 Tentar registro com campo username vazio"
"passed","Thu Oct 17 21:53:45 GMT 2024","Thu Oct 17 21:53:48 GMT 2024","3189","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testValidarRegistroComSucesso","testValidarRegistroComSucesso()","CE-01 Validar registro com credenciais válidas"
"passed","Thu Oct 17 21:53:49 GMT 2024","Thu Oct 17 21:53:49 GMT 2024","369","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoDadosInvalidos","testChecarAutorizacaoDadosInvalidos()","CE-02 Tentar checar autorização com username e senha inválidos"
"passed","Thu Oct 17 21:53:48 GMT 2024","Thu Oct 17 21:53:48 GMT 2024","257","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComUsernameVazio","testLoginComUsernameVazio()","CE-05 Tentar login com campo username vazio"
"passed","Thu Oct 17 21:53:47 GMT 2024","Thu Oct 17 21:53:48 GMT 2024","530","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComDadosInvalidos","testLoginComDadosInvalidos()","CE-02 Tentar login com username e senha inválidos"
"passed","Thu Oct 17 21:53:49 GMT 2024","Thu Oct 17 21:53:50 GMT 2024","544","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testValidarChecagemAutorizacaoComSucesso","testValidarChecagemAutorizacaoComSucesso()","CE-01 Validar checagem de autorização com credenciais válidas"
"broken","Thu Oct 17 21:53:50 GMT 2024","Thu Oct 17 21:53:51 GMT 2024","756","","Endpoint de Listar todos os livros","","org.restassured.bookstore.test.BookTest","testValidarListarTodosLivrosComSucesso","testValidarListarTodosLivrosComSucesso()","CE-01 Validar listar todos os livros"
"passed","Thu Oct 17 21:53:47 GMT 2024","Thu Oct 17 21:53:47 GMT 2024","264","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComSenhaVazio","testLoginComSenhaVazio()","CE-06 Tentar login com campo senha vazio"
