"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 30 15:56:07 GMT 2024","Wed Oct 30 15:56:11 GMT 2024","3431","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testValidarContratoLogin","testValidarContratoLogin()","CE-00 Validar contrato de login"
"passed","Wed Oct 30 15:56:41 GMT 2024","Wed Oct 30 15:56:41 GMT 2024","712","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComUsernameInvalida","testLoginComUsernameInvalida()","CE-04 Tentar login com username inválido"
"passed","Wed Oct 30 15:56:44 GMT 2024","Wed Oct 30 15:56:45 GMT 2024","433","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoDadosInvalidos","testChecarAutorizacaoDadosInvalidos()","CE-02 Tentar checar autorização com username e senha inválidos"
"passed","Wed Oct 30 15:56:11 GMT 2024","Wed Oct 30 15:56:12 GMT 2024","1350","","Endpoint de Listar todos os livros","","org.restassured.bookstore.test.BookTest","testValidarContratoListBooks","testValidarContratoListBooks()","CE-00 Validar contrato de listar livros"
"passed","Wed Oct 30 15:56:42 GMT 2024","Wed Oct 30 15:56:42 GMT 2024","329","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComSenhaVazio","testLoginComSenhaVazio()","CE-06 Tentar login com campo senha vazio"
"passed","Wed Oct 30 15:56:44 GMT 2024","Wed Oct 30 15:56:44 GMT 2024","377","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testValidarChecagemAutorizacaoComSucesso","testValidarChecagemAutorizacaoComSucesso()","CE-01 Validar checagem de autorização com credenciais válidas"
"passed","Wed Oct 30 15:56:44 GMT 2024","Wed Oct 30 15:56:44 GMT 2024","326","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComUsernameVazio","testLoginComUsernameVazio()","CE-05 Tentar login com campo username vazio"
"passed","Wed Oct 30 15:56:41 GMT 2024","Wed Oct 30 15:56:42 GMT 2024","622","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testValidarLoginComSucesso","testValidarLoginComSucesso()","CE-01 Validar login com credenciais válidas"
"passed","Wed Oct 30 15:56:39 GMT 2024","Wed Oct 30 15:56:40 GMT 2024","724","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testValidarRegistroComSucesso","testValidarRegistroComSucesso()","CE-01 Validar registro com credenciais válidas"
"passed","Wed Oct 30 15:56:43 GMT 2024","Wed Oct 30 15:56:44 GMT 2024","840","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComDadosInvalidos","testLoginComDadosInvalidos()","CE-02 Tentar login com username e senha inválidos"
"passed","Wed Oct 30 15:56:45 GMT 2024","Wed Oct 30 15:56:45 GMT 2024","429","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoUsernameInvalido","testChecarAutorizacaoUsernameInvalido()","CE-03 Tentar checar autorização com username inválido"
"passed","Wed Oct 30 15:56:46 GMT 2024","Wed Oct 30 15:56:47 GMT 2024","944","","Endpoint de Listar todos os livros","","org.restassured.bookstore.test.BookTest","testValidarListarTodosLivrosComSucesso","testValidarListarTodosLivrosComSucesso()","CE-01 Validar listar todos os livros"
"passed","Wed Oct 30 15:56:36 GMT 2024","Wed Oct 30 15:56:39 GMT 2024","3434","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testRegistroComUsernameVazio","testRegistroComUsernameVazio()","CE-02 Tentar registro com campo username vazio"
"passed","Wed Oct 30 15:56:42 GMT 2024","Wed Oct 30 15:56:43 GMT 2024","692","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComSenhaInvalida","testLoginComSenhaInvalida()","CE-03 Tentar login com senha inválida"
"passed","Wed Oct 30 15:56:40 GMT 2024","Wed Oct 30 15:56:41 GMT 2024","344","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testRegistroComSenhaVazia","testRegistroComSenhaVazia()","CE-03 Tentar registro com campo senha vazio"
"passed","Wed Oct 30 15:56:45 GMT 2024","Wed Oct 30 15:56:46 GMT 2024","436","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoPasswordInvalido","testChecarAutorizacaoPasswordInvalido()","CE-04 Tentar checar autorização com senha inválida"
