"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 26 09:52:10 GMT 2024","Sat Oct 26 09:52:11 GMT 2024","587","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoPasswordInvalido","testChecarAutorizacaoPasswordInvalido()","CE-04 Tentar checar autorização com senha inválida"
"passed","Sat Oct 26 09:52:09 GMT 2024","Sat Oct 26 09:52:09 GMT 2024","516","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testValidarChecagemAutorizacaoComSucesso","testValidarChecagemAutorizacaoComSucesso()","CE-01 Validar checagem de autorização com credenciais válidas"
"failed","Sat Oct 26 09:52:05 GMT 2024","Sat Oct 26 09:52:06 GMT 2024","923","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testValidarLoginComSucesso","testValidarLoginComSucesso()","CE-01 Validar login com credenciais válidas"
"passed","Sat Oct 26 09:51:34 GMT 2024","Sat Oct 26 09:51:35 GMT 2024","1336","","Endpoint de Listar todos os livros","","org.restassured.bookstore.test.BookTest","testValidarContratoListBooks","testValidarContratoListBooks()","CE-00 Validar contrato de listar livros"
"passed","Sat Oct 26 09:52:04 GMT 2024","Sat Oct 26 09:52:04 GMT 2024","493","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testRegistroComSenhaVazia","testRegistroComSenhaVazia()","CE-03 Tentar registro com campo senha vazio"
"passed","Sat Oct 26 09:52:08 GMT 2024","Sat Oct 26 09:52:09 GMT 2024","472","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComUsernameVazio","testLoginComUsernameVazio()","CE-05 Tentar login com campo username vazio"
"passed","Sat Oct 26 09:52:03 GMT 2024","Sat Oct 26 09:52:04 GMT 2024","986","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testValidarRegistroComSucesso","testValidarRegistroComSucesso()","CE-01 Validar registro com credenciais válidas"
"passed","Sat Oct 26 09:52:07 GMT 2024","Sat Oct 26 09:52:07 GMT 2024","741","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComSenhaInvalida","testLoginComSenhaInvalida()","CE-03 Tentar login com senha inválida"
"passed","Sat Oct 26 09:52:06 GMT 2024","Sat Oct 26 09:52:07 GMT 2024","475","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComSenhaVazio","testLoginComSenhaVazio()","CE-06 Tentar login com campo senha vazio"
"passed","Sat Oct 26 09:52:09 GMT 2024","Sat Oct 26 09:52:10 GMT 2024","584","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoDadosInvalidos","testChecarAutorizacaoDadosInvalidos()","CE-02 Tentar checar autorização com username e senha inválidos"
"passed","Sat Oct 26 09:52:10 GMT 2024","Sat Oct 26 09:52:10 GMT 2024","588","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoUsernameInvalido","testChecarAutorizacaoUsernameInvalido()","CE-03 Tentar checar autorização com username inválido"
"passed","Sat Oct 26 09:51:31 GMT 2024","Sat Oct 26 09:51:34 GMT 2024","3216","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testValidarContratoLogin","testValidarContratoLogin()","CE-00 Validar contrato de login"
"passed","Sat Oct 26 09:51:59 GMT 2024","Sat Oct 26 09:52:03 GMT 2024","3439","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testRegistroComUsernameVazio","testRegistroComUsernameVazio()","CE-02 Tentar registro com campo username vazio"
"passed","Sat Oct 26 09:52:04 GMT 2024","Sat Oct 26 09:52:05 GMT 2024","894","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComUsernameInvalida","testLoginComUsernameInvalida()","CE-04 Tentar login com username inválido"
"passed","Sat Oct 26 09:52:07 GMT 2024","Sat Oct 26 09:52:08 GMT 2024","763","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComDadosInvalidos","testLoginComDadosInvalidos()","CE-02 Tentar login com username e senha inválidos"
"passed","Sat Oct 26 09:52:11 GMT 2024","Sat Oct 26 09:52:12 GMT 2024","1225","","Endpoint de Listar todos os livros","","org.restassured.bookstore.test.BookTest","testValidarListarTodosLivrosComSucesso","testValidarListarTodosLivrosComSucesso()","CE-01 Validar listar todos os livros"
