"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 05 21:53:34 GMT 2024","Sat Oct 05 21:53:35 GMT 2024","731","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testValidarLoginComSucesso","testValidarLoginComSucesso()","CE-01 Validar login com credenciais válidas"
"passed","Sat Oct 05 21:53:28 GMT 2024","Sat Oct 05 21:53:28 GMT 2024","558","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComSenhaInvalida","testLoginComSenhaInvalida()","CE-03 Tentar login com senha inválida"
"passed","Sat Oct 05 21:53:23 GMT 2024","Sat Oct 05 21:53:23 GMT 2024","449","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoUsernameInvalido","testChecarAutorizacaoUsernameInvalido()","CE-03 Tentar checar autorização com username inválido"
"passed","Sat Oct 05 21:52:53 GMT 2024","Sat Oct 05 21:52:58 GMT 2024","4503","","Endpoint de Listar todos os livros","","org.restassured.bookstore.test.BookTest","testValidarContratoListBooks","testValidarContratoListBooks()","CE-00 Validar contrato de listar livros"
"passed","Sat Oct 05 21:53:23 GMT 2024","Sat Oct 05 21:53:24 GMT 2024","446","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoPasswordInvalido","testChecarAutorizacaoPasswordInvalido()","CE-04 Tentar checar autorização com senha inválida"
"passed","Sat Oct 05 21:53:28 GMT 2024","Sat Oct 05 21:53:29 GMT 2024","566","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComDadosInvalidos","testLoginComDadosInvalidos()","CE-02 Tentar login com username e senha inválidos"
"passed","Sat Oct 05 21:53:29 GMT 2024","Sat Oct 05 21:53:29 GMT 2024","316","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComUsernameVazio","testLoginComUsernameVazio()","CE-05 Tentar login com campo username vazio"
"passed","Sat Oct 05 21:53:26 GMT 2024","Sat Oct 05 21:53:27 GMT 2024","579","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComUsernameInvalida","testLoginComUsernameInvalida()","CE-04 Tentar login com username inválido"
"passed","Sat Oct 05 21:53:28 GMT 2024","Sat Oct 05 21:53:31 GMT 2024","3324","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testValidarChecagemAutorizacaoComSucesso","testValidarChecagemAutorizacaoComSucesso()","CE-01 Validar checagem de autorização com credenciais válidas"
"passed","Sat Oct 05 21:52:58 GMT 2024","Sat Oct 05 21:52:59 GMT 2024","713","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testValidarContratoLogin","testValidarContratoLogin()","CE-00 Validar contrato de login"
"passed","Sat Oct 05 21:53:32 GMT 2024","Sat Oct 05 21:53:34 GMT 2024","2010","","Endpoint de Listar todos os livros","","org.restassured.bookstore.test.BookTest","testValidarListarTodosLivrosComSucesso","testValidarListarTodosLivrosComSucesso()","CE-01 Validar listar todos os livros"
"passed","Sat Oct 05 21:53:25 GMT 2024","Sat Oct 05 21:53:25 GMT 2024","338","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testRegistroComUsernameVazio","testRegistroComUsernameVazio()","CE-02 Tentar registro com campo username vazio"
"passed","Sat Oct 05 21:53:26 GMT 2024","Sat Oct 05 21:53:26 GMT 2024","325","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testRegistroComSenhaVazia","testRegistroComSenhaVazia()","CE-03 Tentar registro com campo senha vazio"
"passed","Sat Oct 05 21:53:22 GMT 2024","Sat Oct 05 21:53:23 GMT 2024","1311","","Endpoint de Checagem de Autorização","","org.restassured.bookstore.test.CheckAuthorizationTest","testChecarAutorizacaoDadosInvalidos","testChecarAutorizacaoDadosInvalidos()","CE-02 Tentar checar autorização com username e senha inválidos"
"passed","Sat Oct 05 21:53:27 GMT 2024","Sat Oct 05 21:53:28 GMT 2024","317","","Endpoint de Login","","org.restassured.bookstore.test.LoginTest","testLoginComSenhaVazio","testLoginComSenhaVazio()","CE-06 Tentar login com campo senha vazio"
"passed","Sat Oct 05 21:53:34 GMT 2024","Sat Oct 05 21:53:34 GMT 2024","822","","Endpoint de Registro","","org.restassured.bookstore.test.SignupTest","testValidarRegistroComSucesso","testValidarRegistroComSucesso()","CE-01 Validar registro com credenciais válidas"
